HIT,SONG,ARTIST,PEAK_POSITION,FIRST_WEEK,WEEKS_ON_CHART,SONG_DISPLAY,ARTIST_DISPLAY,DEBUT_RANK,DANCEABILITY,ENERGY,LOUDNESS,VALENCE,TEMPO,ACOUSTICNESS,SPEECHINESS,INSTRUMENTALNESS,LIVENESS,SPOTIFY_GENRE,TRACK_NAME,TRACK_ARTIST,PLAYLIST_GENRE,PLAYLIST_SUBGENRE,SPOTIFY_POPULARITY,DURATION,GENRE,SENTIMENT_POLARITY,SENTIMENT_SUBJECTIVITY,MENTIONS
0,two tribes,frankie goes to hollywood,43,10/20/84,15,Two Tribes,Frankie Goes To Hollywood,79,0.54,0.621,-13.165,0.195,130.202,0.00292,0.0369,0.00287,0.367,"['art rock', 'dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",,,,,55,208133,art rock,0.4989333333333333,0.33249999999999996,3123
0,two wrongs,wyclef jean featuring claudette ortiz,28,7/13/02,20,Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,76,0.662,0.613,-7.553,0.401,83.015,0.0899,0.189,0,0.0831,['rap kreyol'],,,,,48,231133,rap kreyol,0,0,810
0,two wrongs dont make a right,mary wells,100,3/23/63,1,Two Wrongs Don't Make A Right,Mary Wells,100,0.272,0.338,-11.728,0.48,184.538,0.477,0.0313,0,0.0363,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",,,,,11,168493,brill building pop,0.2915767441860465,0.34448837209302324,18135
0,tycoon,future,76,4/18/20,1,Tycoon,Future,76,0.858,0.598,-7.407,0.85,157.03,0.0223,0.357,0,0.174,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,50,203528,atl hip hop,0.13601749999999999,0.2909,68572
0,tyler herro,jack harlow,34,11/7/20,20,Tyler Herro,Jack Harlow,34,0.794,0.756,-7.16,0.775,123.066,0.11,0.136,0,0.247,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",,,,,78,156497,deep underground hip hop,0.06575,0.12775,2906
0,type of way,rich homie quan,50,8/3/13,20,Type Of Way,Rich Homie Quan,98,0.846,0.497,-10.174,0.796,134.875,0.146,0.419,0,0.0733,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Type of Way,Rich Homie Quan,r&b,urban contemporary,46,261321,r&b,0.5822833333333334,0.26566666666666666,2740
1,typical male,tina turner,2,8/30/86,16,Typical Male,Tina Turner,49,0.762,0.745,-7.772,0.794,106.013,0.0172,0.0407,0.0137,0.0612,"['disco', 'europop', 'mellow gold', 'new wave pop', 'soft rock']",,,,,46,256826,disco,0.27877924528301884,0.27354716981132077,29002
0,typical reasons,prince markie dee and the soul convention,64,4/3/93,14,Typical Reasons (Swing My Way),Prince Markie Dee And The Soul Convention,94,0.674,0.565,-13.902,0.827,102.556,0.161,0.0537,0,0.0939,[],,,,,17,267811,,0.1779,0.30700000000000005,378
0,u 2 luv,ne yo jeremih,66,10/10/20,8,U 2 Luv,Ne-Yo & Jeremih,88,0.656,0.647,-7.584,0.686,181.884,0.0845,0.108,8.73e-05,0.315,,,,,,52,185934,,0,0,1141
0,u already know,112 featuring foxy brown,32,3/5/05,20,U Already Know,112 Featuring Foxy Brown,99,0.677,0.525,-9.404,0.924,87.042,0.224,0.0483,0,0.172,"['atl hip hop', 'boy band', 'dance pop', 'gangster rap', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",,,,,53,198880,atl hip hop,0.7003,0.32599999999999996,540
0,u and dat,e 40 featuring t pain kandi girl,13,5/27/06,25,U And Dat,E-40 Featuring T-Pain & Kandi Girl,100,0.858,0.484,-7.448,0.329,99.992,0.0241,0.277,1.8e-06,0.123,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",U and Dat (feat. T. Pain & Kandi Girl),E-40,rap,hip hop,61,202720,rap,0.047,0.0852,3027
0,u cant touch this,glee cast,92,5/22/10,1,U Can't Touch This,Glee Cast,92,0.801,0.947,-4.515,0.92,133.381,0.00866,0.0954,8.87e-06,0.122,"['glee club', 'hollywood', 'post-teen pop']",,,,,31,247160,glee club,0.519573272,0.40996774193548385,205822
1,u cant touch this,m c hammer,8,4/28/90,17,U Can't Touch This,M.C. Hammer,27,,,,,,,,,,[],,,,,,,,0.2122777777777778,0.2862222222222222,12852
1,u dont have to call,usher,3,2/9/02,26,U Don't Have To Call,Usher,65,0.793,0.568,-4.958,0.806,100.005,0.0478,0.0459,3.57e-05,0.0304,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",U Don't Have to Call,Usher,r&b,hip pop,59,269400,r&b,0.1563581818181818,0.25063636363636366,31770
0,u dont hear me tho,rodney o joe cooley,93,7/3/93,5,U Don't Hear Me Tho',Rodney O & Joe Cooley,93,0.921,0.887,-6.271,0.694,107.18,0.234,0.135,0,0.096,"['electro', 'miami bass']",,,,,33,219200,electro,0.235075,0.21275,1709
0,u dont know me,brandy,79,10/23/99,6,U Don't Know Me (Like U Used To),Brandy,89,0.782,0.449,-4.233,0.816,95.013,0.00284,0.0443,0.0623,0.0921,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",,,,,40,267960,dance pop,0.14818666666666666,0.23403333333333334,14910
0,u dont know me,t i,23,1/22/05,20,U Don't Know Me,T.I.,77,0.779,0.66,-4.854,0.526,83.914,0.0496,0.17,0,0.0825,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",U Don't Know Me,T.I.,rap,southern hip hop,0,243013,rap,0.08052439,0.2460487804878049,19477
0,u dont love me,kumbia kings featuring a b quintanilla,62,3/4/00,10,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla,81,0.612,0.491,-8.794,0.586,147.916,0.0715,0.0593,1.2e-06,0.378,[],,,,,34,231240,,-0.508533333,0.3546666666666667,1235
1,u got it bad,usher,1,9/22/01,32,U Got It Bad,Usher,93,0.816,0.5,-4.551,0.649,124.037,0.0227,0.03,1.53e-06,0.0733,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",U Got It Bad,Usher,r&b,hip pop,70,247840,r&b,0.1563581818181818,0.25063636363636366,31770
1,u got the look,prince,2,8/1/87,25,U Got The Look,Prince,67,0.832,0.453,-15.012,0.783,122.363,0.172,0.0618,2.27e-05,0.0549,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",U Got the Look,Prince,r&b,new jack swing,49,227707,r&b,0.10025970149253732,0.24140298507462685,31410
0,u guessed it,og maco featuring 2 chainz,90,10/18/14,4,U Guessed It,OG Maco Featuring 2 Chainz,94,0.843,0.286,-10.575,0.265,120.06,0.0125,0.352,1.69e-06,0.0681,"['atl hip hop', 'trap', 'underground hip hop']",,,,,54,146064,atl hip hop,0.5871,0.21399999999999997,486
1,u know whats up,donell jones,7,9/25/99,24,U Know What's Up,Donell Jones,88,0.854,0.543,-6.166,0.868,103.032,0.0402,0.0844,5.73e-05,0.0419,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']","U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,r&b,urban contemporary,60,243733,r&b,0.21765,0.1731875,6979
0,u make me wanna,jadakiss featuring mariah carey,21,11/20/04,13,U Make Me Wanna,Jadakiss Featuring Mariah Carey,75,0.533,0.822,-5.2,0.576,109.711,0.0363,0.325,0,0.343,"['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",,,,,54,293800,battle rap,-0.216533333,0.083,1482
0,u n i t y,queen latifah,23,11/27/93,20,U.N.I.T.Y.,Queen Latifah,63,0.679,0.72,-6.62,0.518,94.231,0.0156,0.337,0,0.352,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'hip pop', 'hollywood', 'new jersey rap']",,,,,36,247706,conscious hip hop,0.16749999999999998,0.2354,1637
0,u o e n o,rocko featuring future rick ross,20,4/27/13,20,U.O.E.N.O.,Rocko Featuring Future & Rick Ross,99,,,,,,,,,,"['atl hip hop', 'atl trap', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,,,atl hip hop,0.40035,0.22199999999999998,862
0,u played,moneybagg yo featuring lil baby,53,1/18/20,5,U Played,MoneyBagg Yo Featuring Lil Baby,60,,,,,,,,,,,,,,,,,,0.45020000000000004,0.282,898
1,u remind me,usher,1,6/16/01,24,U Remind Me,Usher,53,0.657,0.629,-4.938,0.726,93.985,0.194,0.0782,0,0.254,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",U Remind Me,Usher,r&b,hip pop,73,266893,r&b,0.1563581818181818,0.25063636363636366,31770
0,u s male,elvis presley with the jordanaires,28,3/23/68,9,U.S. Male,Elvis Presley With The Jordanaires,75,,,,,,,,,,,,,,,,,,0.18159790209790208,0.2216853146853147,70175
0,u s of a,donna fargo,86,11/9/74,4,U.S. Of A,Donna Fargo,93,,,,,,,,,,['classic country pop'],,,,,,,classic country pop,0.2702,0.232,4760
0,u saved me,r kelly,52,7/31/04,16,U Saved Me,R. Kelly,77,0.651,0.56,-7.012,0.297,104.045,0.598,0.053,0,0.0873,[],,,,,36,373773,,0.24381929824561405,0.27542105263157896,25988
0,u send me swingin,mint condition,33,1/22/94,16,U Send Me Swingin',Mint Condition,83,0.602,0.583,-5.886,0.369,144.029,0.145,0.0291,0,0.166,"['funk', 'hip pop', 'minneapolis sound', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",U Send Me Swingin',Mint Condition,r&b,new jack swing,53,314538,r&b,0.09785,0.17727777777777776,8928
0,u shouldve known better,monica,19,6/5/04,20,U Should've Known Better,Monica,67,0.753,0.516,-5.164,0.826,122.019,0.191,0.0308,0,0.275,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",,,,,54,257786,dance pop,0.36271081081081086,0.22562162162162164,19233
0,u smile,justin bieber,27,4/3/10,4,U Smile,Justin Bieber,27,0.388,0.612,-5.141,0.387,75.618,0.537,0.0478,1.12e-06,0.115,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",,,,,63,196906,canadian pop,0.12454640522875818,0.22041176470588233,100689
0,u understand,juvenile,83,2/5/00,6,U Understand,Juvenile,85,0.907,0.84,-4.358,0.628,99.8,0.0607,0.143,0,0.055,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,37,259293,bounce,0.28965,0.238,2741
1,u ur hand,p nk,9,1/13/07,33,U + Ur Hand,P!nk,94,0.709,0.89,-3.689,0.885,141.042,0.00144,0.0531,0,0.034,"['dance pop', 'pop', 'post-teen pop']",,,,,64,214386,dance pop,0.1643013698630137,0.30576712328767125,43862
0,u will know,b m u,28,10/8/94,20,"U Will Know (From ""Jason's Lyric"")",B.M.U. (Black Men United),75,,,,,,,,,,[],,,,,,,,-0.0616,0.035999999999999976,816
0,u with me,drake,44,5/21/16,4,U With Me?,Drake,44,0.44,0.421,-11.399,0.116,87.629,0.352,0.154,1.33e-05,0.136,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",,,,,62,297373,canadian hip hop,0.14747124183006538,0.27122549019607844,192888
0,uber everywhere,madeintyo,51,4/16/16,20,Uber Everywhere,MadeinTYO,99,0.779,0.455,-15.025,0.197,140.181,0.0542,0.28,0,0.177,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",,,,,67,153428,atl hip hop,0.33477500000000004,0.17925,2625
0,ugly,bubba sparxxx,15,9/1/01,20,Ugly,Bubba Sparxxx,98,0.751,0.836,-5.676,0.67,90.846,0.309,0.194,3.71e-05,0.292,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",,,,,44,265226,atl hip hop,-0.64115,0.5485,706
0,uh huh,b2k,37,1/5/02,22,Uh Huh,B2K,43,0.855,0.681,-4.955,0.908,99.699,0.0881,0.0688,3.7e-06,0.0592,"['boy band', 'dance pop', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",,,,,50,223293,boy band,0.10075,0.29369999999999996,4239
0,uh oh part 1,the nutty squirrels,45,12/5/59,6,Uh! Oh! Part 1,The Nutty Squirrels,100,,,,,,,,,,[],,,,,,,,-0.196416667,0.20249999999999999,3367
0,uh oh part 2,the nutty squirrels,14,11/7/59,12,Uh! Oh! Part 2,The Nutty Squirrels,86,,,,,,,,,,[],,,,,,,,-0.196416667,0.20249999999999999,3367
0,uhh ahh,boyz ii men,16,12/14/91,20,Uhh Ahh,Boyz II Men,88,0.726,0.652,-8.113,0.633,125.971,0.151,0.0857,0,0.238,"['boy band', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",Uhh Ahh,Boyz II Men,r&b,new jack swing,48,228867,r&b,-0.010891176,0.2422941176470588,17646
0,ulay oh,how i became the bomb,58,6/20/15,1,"Ulay, Oh",How I Became The Bomb,58,0.492,0.392,-7.736,0.488,147.895,0.92,0.0336,3.18e-05,0.155,['vapor pop'],,,,,41,184734,vapor pop,0,0,474
0,ultralight beam,kanye west,67,4/23/16,2,Ultralight Beam,Kanye West,67,0.596,0.393,-8.714,0.36,107.425,0.637,0.383,0,0.539,"['chicago rap', 'rap']",,,,,74,320680,chicago rap,0.10044418604651163,0.23898449612403103,95034
0,ultraviolence,lana del rey,70,6/21/14,1,Ultraviolence,Lana Del Rey,70,0.144,0.541,-7.076,0.0899,79.262,0.278,0.038,1.01e-05,0.101,"['art pop', 'pop']",,,,,66,251480,art pop,0.329008,0.23951999999999998,17481
1,um um um um um um,major lance,5,1/4/64,11,"Um, Um, Um, Um, Um, Um",Major Lance,58,0.849,0.416,-12.302,0.911,117.408,0.152,0.0814,0,0.29,"['beach music', 'chicago soul', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'soul']",,,,,47,139173,beach music,0.2845,0.21070588235294116,4723
0,uma thurman,fall out boy,22,1/31/15,27,Uma Thurman,Fall Out Boy,73,0.623,0.956,-2.608,0.739,149.958,0.119,0.0753,0.000227,0.617,"['emo', 'modern rock', 'pop punk']",Uma Thurman,Fall Out Boy,pop,post-teen pop,69,211573,pop,0.10774561403508771,0.18763157894736843,38300
1,umbrella,rihanna featuring jay z,1,4/28/07,33,Umbrella,Rihanna Featuring Jay-Z,91,0.583,0.829,-4.603,0.575,174.028,0.00864,0.134,0,0.0426,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",Umbrella,Rihanna,pop,post-teen pop,80,275987,pop,0.20497500000000002,0.26775,6471
0,umma do me,rocko,66,2/23/08,11,Umma Do Me,Rocko,88,0.695,0.606,-5.161,0.355,136.945,0.0875,0.0809,0,0.273,"['atl hip hop', 'atl trap', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,42,230546,atl hip hop,0.35015,0.1835,950
1,un break my heart,toni braxton,1,10/26/96,42,Un-Break My Heart,Toni Braxton,22,0.678,0.374,-9.47,0.235,109.912,0.804,0.0303,0.559,0.188,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",,,,,5,229733,dance pop,0.23765185185185184,0.28003703703703703,12844
0,un dia,j balvin dua lipa bad bunny tainy,63,8/8/20,14,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",63,0.579,0.687,-8.23,0.392,168.157,0.00491,0.0618,0,0.181,,,,,,10,232253,,-0.765,0.33699999999999997,25
0,un thinkable,alicia keys,21,4/24/10,20,Un-Thinkable (I'm Ready),Alicia Keys,88,,,,,,,,,,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,,,hip pop,0.16215333333333334,0.22966666666666669,28565
0,unaccommodating,eminem featuring young m a,36,2/1/20,2,Unaccommodating,Eminem Featuring Young M.A,36,,,,,,,,,,,,,,,,,,0.5574,0.23099999999999998,653
0,unappreciated,cherish,41,10/14/06,17,Unappreciated,Cherish,98,0.735,0.521,-6.696,0.374,77.01,0.0888,0.0876,0,0.065,"['atl hip hop', 'deep pop r&b', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",,,,,52,235333,atl hip hop,-0.0258,0.398,451
0,unbelievable,diamond rio,36,12/19/98,20,Unbelievable,Diamond Rio,84,0.765,0.596,-7.586,0.941,158.112,0.5,0.0518,0,0.289,"['contemporary country', 'country', 'country road', 'country rock']",,,,,44,141533,contemporary country,0.3369125,0.401625,4458
1,unbelievable,emf,1,4/13/91,23,Unbelievable,EMF,87,0.637,0.849,-6.855,0.936,104.074,0.000341,0.0362,0.0386,0.141,"['britpop', 'madchester']",,,,,63,209813,britpop,-0.1073,0.38599999999999995,1965
0,unborn child,seals crofts,66,3/2/74,8,Unborn Child,Seals & Crofts,89,0.441,0.396,-9.321,0.35,78.072,0.0121,0.0264,3.81e-05,0.103,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",,,,,19,235589,adult standards,0.0956,0.24346153846153845,10592
0,unbreakable,alicia keys,34,10/1/05,19,Unbreakable,Alicia Keys,61,0.504,0.429,-12.735,0.33,83.711,0.0145,0.232,0.00149,0.628,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,49,274000,hip pop,0.16215333333333334,0.22966666666666669,28565
0,unbroken,demi lovato,98,10/8/11,1,Unbroken,Demi Lovato,98,0.551,0.723,-4.377,0.364,124.899,0.0357,0.059,0,0.0972,"['dance pop', 'pop', 'post-teen pop']",,,,,41,198626,dance pop,0.21226101694915256,0.23503389830508475,39378
0,unbroken,tim mcgraw,26,7/6/02,20,Unbroken,Tim McGraw,69,0.595,0.792,-6.979,0.536,119.8,0.0865,0.0286,0,0.0769,"['contemporary country', 'country', 'country road']",,,,,35,241426,contemporary country,0.29132300884955753,0.2612654867256637,56994
0,unchain my heart,herbie mann,81,2/17/68,2,Unchain My Heart,Herbie Mann,81,,,,,,,,,,"['bossa nova', 'cool jazz', 'jazz funk', 'soul jazz']",,,,,,,bossa nova,-0.111366667,0.20491666666666664,4343
1,unchain my heart,ray charles and his orchestra,9,11/25/61,13,Unchain My Heart,Ray Charles and his Orchestra,62,,,,,,,,,,,,,,,,,,0.1555326530612245,0.2110408163265306,24634
0,unchained melody,heart,83,3/28/81,3,Unchained Melody,Heart,85,0.488,0.195,-15.218,0.141,97.599,0.922,0.0312,0.908,0.0939,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",,,,,0,223560,folk-pop,-0.044225,0.27919736842105264,34391
1,unchained melody,the righteous brothers,4,7/17/65,57,Unchained Melody,The Righteous Brothers,72,0.367,0.215,-16.652,0.266,98.742,0.517,0.0288,0,0.618,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",,,,,66,216266,adult standards,0.035536111111111116,0.19749999999999998,12564
0,unchained melody,the sweet inspirations,73,8/31/68,5,Unchained Melody,The Sweet Inspirations,77,0.477,0.476,-7.846,0.532,75.194,0.852,0.0308,0.000129,0.0806,"['brill building pop', 'classic soul', 'southern soul']",,,,,8,207813,brill building pop,0.5100285714285714,0.5814285714285715,1036
0,unchained melody,vito the salutations,66,10/26/63,6,Unchained Melody,Vito & The Salutations,97,0.503,0.566,-8.192,0.862,147.289,0.617,0.0681,0,0.333,[],,,,,15,118889,,0.56465,0.2505,481
1,uncle albert admiral halsey,paul linda mccartney,1,8/14/71,13,Uncle Albert/Admiral Halsey,Paul & Linda McCartney,65,,,,,,,,,,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",,,,,,,album rock,-0.094466667,0.13166666666666668,3370
0,uncle johns band,the grateful dead,69,8/8/70,7,Uncle John's Band,The Grateful Dead,97,0.828,0.411,-10.99,0.845,134.938,0.772,0.0322,0,0.156,['plunder'],,,,,0,284929,plunder,-0.161975,0.37825,2119
0,uncle toms cabin,warrant,78,4/20/91,6,Uncle Tom's Cabin,Warrant,93,0.633,0.732,-6.785,0.273,126.567,0.186,0.0707,1.37e-05,0.13,"['album rock', 'glam metal', 'hard rock', 'rock']",Uncle Tom's Cabin,Warrant,rock,hard rock,50,241507,rock,0.18025833333333333,0.3372916666666667,13002
0,unconditional,clay davidson,49,3/25/00,20,Unconditional,Clay Davidson,97,0.562,0.451,-7.799,0.277,132.949,0.419,0.0266,0,0.104,[],,,,,25,240960,,-0.296,0.42300000000000004,153
0,unconditional love,donna summer,43,9/3/83,8,Unconditional Love,Donna Summer,82,0.819,0.612,-12.772,0.839,98.424,0.177,0.0539,3.09e-06,0.11,"['dance pop', 'disco', 'europop', 'hi-nrg', 'motown', 'new wave pop']",,,,,35,284000,dance pop,0.22499846153846154,0.2606923076923077,28951
0,unconditional love,hi five,92,7/17/93,4,"Unconditional Love (From ""Menace II Society"")",Hi-Five,96,0.65,0.843,-4.395,0.707,147.847,0.173,0.0402,4.37e-05,0.254,"['boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Unconditional Love,Hi-Five,r&b,new jack swing,26,302507,r&b,0.28857499999999997,0.2890833333333333,4916
0,unconditionally,katy perry,14,11/9/13,20,Unconditionally,Katy Perry,30,0.397,0.725,-4.862,0.358,128.861,0.00266,0.043,0,0.208,"['dance pop', 'pop', 'post-teen pop']",Unconditionally,Katy Perry,edm,pop edm,72,228879,edm,0.1511816091954023,0.2182183908045977,60159
0,undecided,chris brown,35,1/19/19,12,Undecided,Chris Brown,35,0.441,0.527,-5.318,0.589,96.37,0.172,0.0966,0,0.233,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",,,,,71,187297,dance pop,0.13886732673267327,0.2230990099009901,60935
0,undefeated,a boogie wit da hoodie featuring 21 savage,84,10/21/17,1,Undefeated,A Boogie Wit da Hoodie Featuring 21 Savage,84,0.717,0.753,-4.609,0.631,169.857,0.293,0.311,0,0.158,"['melodic rap', 'pop rap', 'rap', 'trap']",,,,,61,174012,melodic rap,0.022619999999999994,0.1964,2899
0,undefeated,jason derulo,90,6/9/12,1,Undefeated,Jason Derulo,90,0.612,0.835,-4.158,0.549,129.915,0.000474,0.0388,0,0.293,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",,,,,46,216280,dance pop,0.073341463,0.25553658536585366,26822
0,undeniable,ms adventures,73,9/1/90,9,Undeniable,Ms. Adventures,93,,,,,,,,,,,,,,,,,,0.34,0.32399999999999995,540
